Country,Species_Name,CrabLobShrimp,FAOFishingArea,Unit (Name),Unit,[1950],[1951],[1952],[1953],[1954],[1955],[1956],[1957],[1958],[1959],[1960],[1961],[1962],[1963],[1964],[1965],[1966],[1967],[1968],[1969],[1970],[1971],[1972],[1973],[1974],[1975],[1976],[1977],[1978],[1979],[1980],[1981],[1982],[1983],[1984],[1985],[1986],[1987],[1988],[1989],[1990],[1991],[1992],[1993],[1994],[1995],[1996],[1997],[1998],[1999],[2000],[2001],[2002],[2003],[2004],[2005],[2006],[2007],[2008],[2009],[2010],[2011],[2012],[2013],[2014],[2015],[2016],[2017],[2018],[2019],[2020],[2021],ThreeYearTotal,TwentyYearTotal
Guadeloupe,Batwing coral crab,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,2.87,4.03,3.62,6.45,11.69,12.11,9.08,5.9,4.32,6.07,1.73,3.12,1.68,6.53,75.57
Guadeloupe,Spotted spiny lobster,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,8.79,3.92,4.99,2.46,2.53,4.57,5.46,4.78,7.91,4.4,5.62,10.9,2.47,18.99,75.25
Guadeloupe,Channel-clinging crab,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68,4.07,3.17,11.74,8.86,2.48,0.49,3.43,8.62,6.05,1.26,1.63,5.08,0.81,7.52,65.37
Guadeloupe,Slipper lobsters nei,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24,7.92,2.87,4.06,2.79,3.13,1.73,2.54,3.98,3.34,2.27,1.72,2.38,1.44,5.54,43.41
Guam,Tropical spiny lobsters nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,2,1,0,1,0.5,0.9,0.49,0.28,0.85,0.18,0.12,0.1,0.41,0.01,0.01,0,0.02,11.85
Guam,Marine crabs nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.01,0,0.01,0,0,0,0,0,0.05
Guatemala,Marine crustaceans nei,NEI,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,8,19,20,14,20,27,4,1,1,0,0,2,7,7,8,3,6,1,1,3,2,6,6,10,3.24,19.24,98.24
Guatemala,Tropical spiny lobsters nei,1,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,5,3,7,2,2,2,7,3,8,12,17,10,5,2,2,1,1,2,4,3,5,7,16,18,2,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Guatemala,Caribbean spiny lobster,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Guinea,Marine crabs nei,1,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298,0,0,0,0,0,3298
Guinea-Bissau,Marine crabs nei,1,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,5,5,12,14,29,11,19,10,14,20,23,23,21,22,23,23,27,30,50,70,90,114,15,3,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,20,17.05,20,57.05,201.05
Guinea-Bissau,Palinurid spiny lobsters nei,1,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Haiti,Caribbean spiny lobster,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,100,100,100,100,100,100,100,100,100,100,200,200,200,200,200,200,100,100,100,100,100,100,100,250,200,200,200,200,200,250,300,300,400,500,600,700,800,800,750,830,780,900,950,900,900,900,900,900,900,900,850,800,750,700,650,600,400,250,250,250,250,250,250,250,250,250,250,250,750,9300
Haiti,Marine crabs nei,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,71,59,100,150,200,250,300,270,250,220,200,170,150,100,200,200,200,200,200,200,200,200,200,200,200,600,4110
Honduras,Caribbean spiny lobster,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,300,300,300,300,600,600,600,600,600,600,600,600,600,300,1200,1200,2400,2000,900,600,1062,2088,1959,1923,2544,3429,2198,1989,1689,3932,3068,4065,5320,4470,4887,4449,4002,3828,4059,3135,3288,3771,4350,3528,3711,4623,2691,3087,3578,4185,4814,4661,4448,3179,4295,3251,4118,4313,5322,4972,4502,6156,6100,6100,6100,6100,1091.82,1084.11,8275.93,88369.93
Honduras,Marine crabs nei,1,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,51,73,36,44,73,98,0,18,18,16,28,0,6,39,20,22,51,23,47,50,70,299,30,20,60,40,40,40,40,40,40,40,40,40,40,40,40,40,77,60,39,39,39,150,150,150,450,1184
Honduras,Marine crabs nei,1,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,20,47,19,5,2,172,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
Honduras,Tropical spiny lobsters nei,1,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,26,28,36,91,7,10,10,5,3,1,1,2,2,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,17
Honduras,Marine crustaceans nei,NEI,"Atlantic, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honduras,Marine crustaceans nei,NEI,"Pacific, Eastern Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,71,85,120,21,84,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,Norway lobster,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,900,2100,1500,2500,5200,3500,3700,3500,2700,2500,3500,4000,4700,4300,2800,1983,2357,2780,2723,2059,1440,2398,2520,2603,2672,2459,2385,2564,2712,2240,1866,1692,2157,2230,2381,2238,1027,1623,1215,1411,1389,1230,1420,1548,1666,1437,2031,1876,2007,2070,2463,2541,2240,1914,1724,1964,1453,1397,1194,728,259,194,106,559,30812
Iceland,Marine crabs nei,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52,0,1,0,2,0,0,6,0,0,0,6,0,10,15.04,78,103.04,171.04
India,Marine crabs nei,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172,12157,11627,2846,1026,1595,1420,1299,17457,16164,15591,15621,15151,16619,16619,29707,34213,37229,33544,21398,31394,44031,36800,38000,45400,42835,45940.26,45014.31,30879.15,31046.56,106940.02,627032.28
India,Marine crustaceans nei,NEI,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,1200,600,1300,2900,1300,1900,4600,2100,3100,4400,6300,8300,6500,7477,5560,5182,6712,6261,8893,7920,10665,11770,12589,18764,16503,13842,15516,13575,6378,12711,10883,11361,19111,16276,11745,12714,13209,18603,18475,3703,4420,3793,3906,4296,4123,4862,22346,7906,6248,14115,34392,36840,51865,0,0,0,0,0,0,0,0,0,194692
India,Marine crustaceans nei,NEI,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,800,400,800,1700,1100,1800,1700,1500,2600,6400,3300,3300,2400,177,2061,2739,5943,3165,8766,11070,6133,7046,9214,3835,5754,4537,5212,4571,7983,9447,18116,17454,3839,13441,11940,15333,12130,12658,11272,11047,26503,11271,10261,17687,20304,21158,14549,11220,9561,7086,27226,9257,13032,0,0,0,0,0,0,0,0,0,172612
India,Marine crabs nei,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,5908,25244,13859,521,642,369,394,6193,1841,4393,4497,4405,5067,6571,6210,5580,5641,7541,10684,7660,10743,9261,9464,11279,10642,11413.74,11183.69,7671.85,7713.44,26568.98,157620.72
India,Lobsters nei,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,1600,2380,2290,1778.89,1336.57,1111.01,971.83,3419.41,12718.3
India,Lobsters nei,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,403,596,573,445.11,334.43,277.99,243.17,855.59,3190.7
Indonesia,Blue swimming crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,100,200,200,200,200,200,200,200,200,200,200,200,300,300,300,300,300,300,400,400,300,400,400,423,298,803,1192,1054,1662,1943,3464,4263,4982,4498,5308,4246,4306,4137,4208,4632,6605,5287,6470,6787,8909,9728,12705,8625,9823,10133,18346,16831,26783,18094,14952,22777,25135,34820,31376,38498,35981,33938,38528,38318,63834,78114,242657.6,126918.25,107479.46,87530.4,87426.19,282436.05,1169990.9
Indonesia,Indo-Pacific swamp crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",100,500,500,600,600,600,600,600,600,600,600,800,800,800,900,1000,1100,1000,1100,1200,1100,1100,1400,1400,1480,590,962,341,590,843,664,1290,1332,1282,1073,1384,2148,1322,1385,1829,2071,2166,3351,8284,3423,5629,4745,4544,3505,3605,3917,7815,7349,10779,15262,15272,19490,20889,22462,24356,26324,27690,21280,20931,21746,18516,22642,25529.52,8771.17,13169.28,5048.52,5044.51,23262.31,352551
Indonesia,Blue swimming crab,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,295,1375,1391,974,1079,1275,582,539,704,683,627,594,1162,1168,1141,718,916,1179,768,1542,1975,1830,2683,3745,4453,3920,3694,3157,3747,3760,3808,3909,5286,4018,3634,4504,6430,5188,13841,14170,24621,19598,29764.87,38799.27,8537.36,10975.37,12083.09,31595.82,219830.96
Indonesia,Marine crustaceans nei,NEI,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,528,806,413,140,174,451,18622,1060,844,871,601,556,583,1658,1480,1286,1088,566,313,2820,1098,860,1512,758,503,928,414,252,1347,2171,2238,620,887,1497,1284,1358,856,991,1170,993,749,1774,15170.01,31923.57,46687.51,43657.97,35000,125345.48,190626.06
Indonesia,Indo-Pacific swamp crab,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1116,856,387,297,238,208,394,598,676,821,1603,1184,1502,1550,1626,1272,1856,2378,2225,3018,2351,2597,3754,4656,5102,4857,3938,3891,4023,4867,3826,3966,4752,4166,4466,4256,11743,12630,12296,12467,19516,19846,41750.62,1821.64,760.26,1083.32,2348.1,4191.68,174474.94
Indonesia,Tropical spiny lobsters nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",100,500,600,600,600,600,600,600,600,600,600,800,800,800,900,1000,1100,1000,1100,1200,1100,1100,1400,1300,1598,370,457,481,77,153,130,300,442,248,234,296,989,441,373,389,472,512,1276,477,602,1455,1223,3089,1557,2142,2373,2713,2851,2911,3055,4115,3139,2561,7273,3708,5570,5821,10615,13567,7856,4385,8148,5401.1,5496.64,1186.38,5696.42,3570.66,10453.46,106926.2
Indonesia,Clown crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42405.58,32907.63,29202.8,104516.01,104516.01
Indonesia,Marine crustaceans nei,NEI,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1921,766,4346,217,832,89,10,84,150,14,916,28,68,402,44,407,1495,47,1071,50,0,0,219,547,1887,1435,748,1018,466,749,271,141,288,186,599,463,74,34,4471.7,10053.19,16774.2,15766.73,1300,33840.93,57271.82
Indonesia,Tropical spiny lobsters nei,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,200,200,220,1556,1113,216,208,105,86,696,120,515,239,152,268,524,946,536,354,886,1122,731,1419,1397,1241,932,837,1102,1223,1777,1907,2437,2384,2533,2115,2144,2623,2184,2081,4720,2934,2915,2230,629,486,2122.66,1436.71,3532.94,3070.34,2997.79,9601.07,47482.44
Indonesia,Orange mud crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11539.59,6310.49,4344.73,22194.81,22194.81
Indonesia,Clown crab,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471.49,3453.12,2838.6,8763.21,8763.21
Indonesia,Orange mud crab,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3458.56,1285.96,1304.59,6049.11,6049.11
Indonesia,Periscope crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406.86,2406.86,2406.86
Indonesia,Blunt slipper lobster,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1677.68,1677.68,1677.68
Indonesia,Sculptured mitten lobster,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.13,240.13,240.13
Indonesia,Flathead lobster,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.94,100.25,22.95,215.14,215.14
Indonesia,Blunt slipper lobster,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.48,196.48,196.48
Indonesia,Marine crabs nei,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.08,183.08,183.08
Indonesia,Flathead lobster,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,21.41,13.74,35.27,35.27
Indonesia,Purple mud crab,1,"Pacific, Western Central",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,17
Indonesia,Periscope crab,1,"Indian Ocean, Eastern",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,7.15,7.15
Iran (Islamic Rep. of),Blue swimming crab,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1583,1490,1235,1144,938,722,679,1504,900,1791,955,2807,1399,731,1679,1080,1860,2999,3463,2362,2670,2389,3080,3865,9334,37873
Iran (Islamic Rep. of),Tropical spiny lobsters nei,1,"Indian Ocean, Western",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,110,120,45,35,30,49,76,65,35,25,20,20,33,17,11,11,13,10,7,13,8,13,24,42,72,60,89,91,90,101,121,312,846
Ireland,Edible crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,200,600,600,1000,900,1000,901,650,1104,999,908,1466,970,1107,1395,1686,3015,4108,3670,4537,4593,4943,3387,3883,3699,4218,6374,7049,5649,7572,7392,7772,9598,9738,10099,11462,13690,5690,9808,11525,7122,5665,8210,6691,6269,6378,7118,7191,7285,6577,8261,7743.53,6383.17,7647.57,21774.27,160815.27
Ireland,Norway lobster,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,200,200,200,300,600,800,400,700,800,1500,1000,800,1300,900,1500,1400,2000,1800,1800,2200,1380,1091,1909,2866,3446,4293,2484,3632,5173,5583,3989,4737,6151,6539,4556,4638,3878,5645,4481,4765,5312,7241,5171,7020,6950,8492,7709,7074,6983,6808,6791,7097,6337,9294,9226,7155,7758,7883,10389,8435,9081,8378,9364,8063,7216,8171.98,5125.76,6396.3,19694.04,155952.04
Ireland,European lobster,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",100,100,100,200,200,300,400,300,300,400,300,200,200,200,200,200,300,300,300,300,300,300,200,300,253,332,369,339,309,295,285,331,366,400,398,305,292,281,379,597,553,615,552,470,824,564,567,513,611,597,606,781,740,657,853,157,631,207,499,399,476,756,250,374,451,372,138,141,375,494.4,342.83,574.35,1411.58,8887.58
Ireland,Spinous spider crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,190,200,198,150,106,130,264,153,192,153,185,299,163,264,330,222,180,25,153,60,153,443,415,306,819,229,1030,191,77,98,105,423.99,444.98,500.01,1368.98,6204.98
Ireland,Velvet swimcrab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,291,36,280,127,267,193,342,188,169,366,283,407,19,26,340,256.49,209.29,330.93,796.71,4458.71
Ireland,Green crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,16,0,68,0,428,268,0,46,91,72,226,129,74,253,31,50,30,1,1,118,287.75,153.72,397.45,838.92,2656.92
Ireland,Palinurid spiny lobsters nei,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,100,100,100,100,100,100,100,100,100,200,100,100,100,100,200,200,100,100,100,200,300,200,100,74,87,85,96,127,93,99,98,111,111,85,72,66,68,74,202,174,165,166,108,0,84,62,48,46,35,42,35,36,57,81,6,34,16,18,27,30,25,35,34,23,25,5,9,9,19.01,678.28,34.42,731.71,1201.71
Ireland,Marine crustaceans nei,NEI,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.96,0,1.96,598.96
Ireland,Marine crabs nei,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,343,424,518,355,487,312,272,0,1,268,0,505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506
Ireland,Deep-sea red crab,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,128,10,0,0,0,4,32,0,0,0,0,0,0,0,0,0,0.12,0.12,253.12
Ireland,Common spiny lobster,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1.16,4.44,5.89,5.89
Ireland,Spiny lobsters nei,1,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,3.25,5.44,5.44
